file_name,z,ebv,j
spec-7687-57007-0982.fits,0.5175216,0.1098,8672
spec-7671-57360-0898.fits,0.5176569,0.0431,8673
spec-7589-56946-0351.fits,0.5183167,0.0764,8674
spec-7578-56956-0916.fits,0.5183917,0.0402,8675
spec-7675-57327-0091.fits,0.518444,0.0321,8676
spec-7687-57007-0767.fits,0.5185857,0.0878,8677
spec-7591-56954-0730.fits,0.5189122,0.0579,8678
spec-7586-57186-0146.fits,0.5190325,0.0401,8679
spec-8490-57104-0588.fits,0.5191038,0.0144,8680
spec-8790-57363-0764.fits,0.5192012,0.0276,8681
spec-7613-56988-0304.fits,0.5199336,0.0465,8682
spec-8853-57459-0849.fits,0.5199749,0.0145,8683
spec-7619-56900-0088.fits,0.5206274,0.0371,8684
spec-7657-57309-0164.fits,0.5209221,0.0991,8685
spec-8209-57427-0909.fits,0.521129,0.0097,8686
spec-7600-56984-0168.fits,0.5212689,0.0782,8687
spec-7629-56988-0737.fits,0.5214844,0.0454,8688
spec-7848-56959-0908.fits,0.5216944,0.0246,8689
spec-7655-57336-0274.fits,0.5220943,0.0544,8690
spec-7861-57281-0326.fits,0.5223787,0.0252,8691
spec-7599-56955-0791.fits,0.5224282,0.0559,8692
spec-8793-57391-0515.fits,0.522468,0.0248,8693
spec-7603-56960-0717.fits,0.5230233,0.0512,8694
spec-7676-57329-0668.fits,0.5232511,0.059,8695
spec-7892-57333-0081.fits,0.5232729,0.0208,8696
spec-7673-57329-0781.fits,0.52338,0.0396,8697
spec-7596-56945-0927.fits,0.5234441,0.0354,8698
spec-7685-57062-0878.fits,0.523688,0.0833,8699
spec-7660-57357-0132.fits,0.5238382,0.0292,8700
spec-7661-57286-0570.fits,0.5238805,0.0326,8701
spec-8308-57417-0736.fits,0.5239151,0.0565,8702
spec-8384-57513-0300.fits,0.5239161,0.0163,8703
spec-7674-57359-0108.fits,0.5244829,0.0487,8704
spec-8491-57488-0150.fits,0.5249997,0.0143,8705
spec-8793-57391-0154.fits,0.5253543,0.0293,8706
spec-7836-57278-0714.fits,0.52575,0.0234,8707
spec-7629-56988-0849.fits,0.5257973,0.0392,8708
spec-8222-57431-0146.fits,0.5259703,0.0075,8709
spec-7623-56901-0757.fits,0.5262951,0.0316,8710
spec-7846-56984-0975.fits,0.5263606,0.0316,8711
spec-8431-57482-0113.fits,0.526611,0.015,8712
spec-7877-56898-0524.fits,0.5268286,0.0425,8713
spec-7687-57007-0774.fits,0.5269352,0.089,8714
spec-7576-56948-0852.fits,0.5269485,0.0673,8715
spec-7914-57331-0284.fits,0.5275254,0.044,8716
spec-7684-57286-0259.fits,0.5276919,0.0556,8717
spec-8292-57373-0840.fits,0.5278782,0.0433,8718
spec-7669-57329-0400.fits,0.5288261,0.057,8719
spec-8360-57452-0374.fits,0.5291302,0.0093,8720
spec-7591-56954-0766.fits,0.5291313,0.055,8721
spec-7630-57006-0274.fits,0.5292603,0.0525,8722
spec-7914-57331-0012.fits,0.5292608,0.0276,8723
spec-8163-57049-0814.fits,0.5297641,0.0085,8724
spec-8358-57451-0033.fits,0.5298177,0.0127,8725
spec-8745-57391-0577.fits,0.5298609,0.0144,8726
spec-7826-56931-0536.fits,0.5300009,0.026,8727
spec-8167-57071-0467.fits,0.5301982,0.0091,8728
spec-7819-57280-0785.fits,0.5304572,0.0942,8729
spec-8397-57482-0430.fits,0.5306036,0.0155,8730
spec-8856-57453-0452.fits,0.5308024,0.0103,8731
spec-8431-57482-0534.fits,0.5310747,0.0114,8732
spec-7671-57360-0606.fits,0.5311538,0.0463,8733
spec-7592-56947-0760.fits,0.5312197,0.048,8734
spec-7636-56989-0416.fits,0.531225,0.0926,8735
spec-8869-57481-0543.fits,0.5316665,0.0128,8736
spec-7582-56960-0824.fits,0.5320175,0.0307,8737
spec-8741-57390-0288.fits,0.5320454,0.0321,8738
spec-8392-57483-0238.fits,0.5320914,0.0068,8739
spec-8834-57458-0338.fits,0.5321498,0.0243,8740
spec-7611-56946-0595.fits,0.5325491,0.0947,8741
spec-7578-56956-0619.fits,0.5325496,0.0422,8742
spec-8740-57367-0213.fits,0.532707,0.0221,8743
spec-7608-56945-0332.fits,0.5329603,0.0746,8744
spec-8831-57448-0739.fits,0.5329819,0.0114,8745
spec-8358-57451-0501.fits,0.53315,0.016,8746
spec-7820-56984-0906.fits,0.5333504,0.0755,8747
spec-7824-57282-0335.fits,0.5335698,0.0188,8748
spec-7674-57359-0676.fits,0.5339944,0.054,8749
spec-8849-57457-0568.fits,0.5340095,0.0141,8750
spec-7842-56899-0617.fits,0.5340241,0.0286,8751
spec-7915-57309-0222.fits,0.5342445,0.0301,8752
spec-8189-57448-0715.fits,0.5344521,0.0064,8753
spec-8825-57451-0296.fits,0.5352297,0.0172,8754
spec-8853-57459-0232.fits,0.535338,0.0199,8755
spec-8207-57431-0168.fits,0.5359734,0.012,8756
spec-7878-57340-0538.fits,0.5361019,0.0367,8757
spec-8740-57367-0094.fits,0.5366124,0.0203,8758
spec-7618-56898-0680.fits,0.5367199,0.0411,8759
spec-7659-57060-0514.fits,0.5371004,0.0597,8760
spec-7842-56899-0852.fits,0.5371366,0.0263,8761
spec-8745-57391-0792.fits,0.5375575,0.0183,8762
spec-7682-57415-0655.fits,0.5380353,0.0971,8763
spec-7644-57327-0816.fits,0.5381304,0.0626,8764
spec-7609-56959-0244.fits,0.538191,0.0581,8765
spec-8859-57452-0356.fits,0.538239,0.0337,8766
spec-8856-57453-0922.fits,0.5382658,0.0096,8767
spec-7610-56980-0150.fits,0.5383073,0.1293,8768
spec-7701-57356-0930.fits,0.5384717,0.0552,8769
spec-8736-57400-0093.fits,0.5390952,0.0313,8770
spec-7879-57359-0533.fits,0.5391076,0.0256,8771
spec-7849-56980-0764.fits,0.5393546,0.0242,8772
spec-8308-57417-0025.fits,0.5393565,0.0357,8773
spec-7648-57329-0716.fits,0.5396921,0.0605,8774
spec-8287-57401-0718.fits,0.5408626,0.0078,8775
spec-8747-57401-0978.fits,0.5410554,0.0152,8776
spec-7587-57297-0538.fits,0.5411421,0.0379,8777
spec-7819-57280-0848.fits,0.5412089,0.0684,8778
spec-7688-57360-0570.fits,0.5413857,0.0793,8779
spec-8840-57425-0479.fits,0.5415462,0.0171,8780
spec-7819-57280-0620.fits,0.5418705,0.0657,8781
spec-8281-57042-0708.fits,0.5419725,0.0235,8782
spec-8182-56993-0476.fits,0.5428363,0.008,8783
spec-7865-56955-0029.fits,0.543332,0.0285,8784
spec-7902-57362-0634.fits,0.5433363,0.0259,8785
spec-7581-57195-0973.fits,0.5434974,0.0338,8786
spec-7600-56984-0346.fits,0.5435362,0.0474,8787
spec-7626-56934-0328.fits,0.5443418,0.0374,8788
spec-7841-56960-0171.fits,0.5444687,0.0234,8789
spec-7718-57362-0411.fits,0.5445765,0.0419,8790
spec-7611-56946-0092.fits,0.5447159,0.1018,8791
spec-8392-57483-0097.fits,0.5448427,0.0093,8792
spec-7687-57007-0604.fits,0.5450441,0.1057,8793
spec-8285-57048-0182.fits,0.5451748,0.0104,8794
spec-8843-57423-0932.fits,0.5453893,0.0166,8795
spec-7835-56986-0470.fits,0.5456624,0.0288,8796
spec-7718-57362-0964.fits,0.5456638,0.0624,8797
spec-8825-57451-0896.fits,0.5460939,0.0122,8798
spec-8229-57430-0651.fits,0.5466443,0.0103,8799
spec-8302-57389-0217.fits,0.5466816,0.0138,8800
spec-8852-57449-0371.fits,0.5467587,0.0095,8801
spec-8819-57450-0315.fits,0.5471165,0.0225,8802
spec-8280-57061-0334.fits,0.5472757,0.0209,8803
spec-8494-57104-0306.fits,0.5473454,0.0085,8804
spec-7591-56954-0142.fits,0.5475783,0.0547,8805
spec-8856-57453-0235.fits,0.5477309,0.0113,8806
spec-7618-56898-0055.fits,0.5480998,0.05,8807
spec-7714-57363-0296.fits,0.5482207,0.0456,8808
spec-7593-56958-0906.fits,0.5485206,0.0628,8809
spec-7679-57367-0944.fits,0.5487843,0.0497,8810
spec-7619-56900-0113.fits,0.5488446,0.0264,8811
spec-8832-57445-0291.fits,0.5490308,0.0136,8812
spec-7574-56945-0120.fits,0.5491037,0.0413,8813
spec-8297-57416-0959.fits,0.5491996,0.0151,8814
spec-7906-57333-0517.fits,0.5492165,0.0352,8815
spec-7679-57367-0820.fits,0.5494741,0.0666,8816
spec-7606-56977-0656.fits,0.5495365,0.0642,8817
spec-7867-57003-0125.fits,0.5500954,0.0294,8818
spec-7628-56978-0384.fits,0.5511833,0.0514,8819
spec-7623-56901-0233.fits,0.5511868,0.0475,8820
spec-8389-57488-0367.fits,0.5516764,0.0099,8821
spec-7873-57307-0383.fits,0.5517993,0.0321,8822
spec-8740-57367-0174.fits,0.5521213,0.0187,8823
spec-7660-57357-0102.fits,0.5523193,0.0318,8824
spec-8189-57448-0536.fits,0.5525039,0.0077,8825
spec-7843-56902-0995.fits,0.5528178,0.0342,8826
spec-7678-57282-0302.fits,0.5532522,0.0305,8827
spec-7596-56945-0944.fits,0.5533278,0.0416,8828
spec-7681-57042-0353.fits,0.5538749,0.0419,8829
spec-7681-57042-0580.fits,0.5539849,0.0435,8830
spec-7675-57327-0964.fits,0.5541998,0.0435,8831
spec-8056-57186-0986.fits,0.5542152,0.0126,8832
spec-8386-57518-0170.fits,0.5543979,0.011,8833
spec-8382-57513-0151.fits,0.5544233,0.0119,8834
spec-8793-57391-0224.fits,0.5545608,0.0297,8835
spec-7858-57281-0209.fits,0.5549289,0.0227,8836
spec-7617-56949-0524.fits,0.5549842,0.0327,8837
spec-7894-57339-0748.fits,0.5554779,0.0266,8838
spec-8068-57185-0715.fits,0.5555477,0.0131,8839
spec-7912-57310-0371.fits,0.5559321,0.0432,8840
spec-7894-57339-0131.fits,0.5560235,0.0235,8841
spec-8300-57391-0051.fits,0.5560678,0.0101,8842
spec-8434-57484-0748.fits,0.5564646,0.019,8843
spec-7577-56944-0869.fits,0.5567113,0.0544,8844
spec-7849-56980-0047.fits,0.5568579,0.0279,8845
spec-8740-57367-0762.fits,0.557045,0.0393,8846
spec-7912-57310-0230.fits,0.5573503,0.0265,8847
spec-7892-57333-0554.fits,0.5573882,0.0195,8848
spec-7606-56977-0686.fits,0.5575228,0.06,8849
spec-7885-57336-0496.fits,0.5575727,0.0196,8850
spec-7577-56944-0446.fits,0.5576653,0.0508,8851
spec-8068-57185-0973.fits,0.5576674,0.0089,8852
spec-7871-56902-0200.fits,0.558365,0.0394,8853
spec-8793-57391-0681.fits,0.5583804,0.028,8854
spec-7619-56900-0356.fits,0.5591558,0.0246,8855
spec-7600-56984-0472.fits,0.559302,0.0507,8856
spec-7819-57280-0886.fits,0.559757,0.0821,8857
spec-8165-57374-0092.fits,0.5598465,0.0104,8858
spec-7913-57333-0396.fits,0.5598907,0.0305,8859
spec-7904-57358-0238.fits,0.5599397,0.025,8860
spec-8278-56990-0446.fits,0.5606012,0.0416,8861
spec-8406-57513-0961.fits,0.5614317,0.0099,8862
spec-7594-56947-0290.fits,0.5614318,0.0332,8863
spec-8280-57061-0358.fits,0.5618305,0.0275,8864
spec-7626-56934-0278.fits,0.562253,0.0456,8865
spec-7622-56987-0238.fits,0.56226,0.0486,8866
spec-8404-57481-0815.fits,0.5624031,0.0128,8867
spec-7660-57357-0925.fits,0.5625012,0.0357,8868
spec-8301-57390-0092.fits,0.5628214,0.0111,8869
spec-7834-56979-0288.fits,0.5628571,0.0243,8870
spec-7625-57011-0734.fits,0.5631275,0.0419,8871
spec-8191-57390-0581.fits,0.5634829,0.0115,8872
spec-7627-56933-0097.fits,0.5635861,0.041,8873
spec-7877-56898-0810.fits,0.5641662,0.0396,8874
spec-7593-56958-0108.fits,0.5647844,0.0412,8875
spec-7608-56945-0977.fits,0.5650535,0.0733,8876
spec-7659-57060-0180.fits,0.5652893,0.0485,8877
spec-7664-57367-0176.fits,0.5659772,0.0372,8878
spec-7662-57358-0803.fits,0.566085,0.029,8879
spec-7659-57060-0722.fits,0.5661749,0.0446,8880
spec-7659-57060-0157.fits,0.5666714,0.0497,8881
spec-7575-56947-0668.fits,0.5667316,0.0877,8882
spec-8834-57458-0229.fits,0.5676184,0.0131,8883
spec-8819-57450-0228.fits,0.5680172,0.0142,8884
spec-7671-57360-0745.fits,0.5689366,0.0428,8885
spec-7634-56935-0642.fits,0.5690094,0.0586,8886
spec-7821-57279-0286.fits,0.569077,0.0292,8887
spec-8283-57064-0722.fits,0.5691316,0.0152,8888
spec-8731-57416-0806.fits,0.5693042,0.0418,8889
spec-7829-57011-0475.fits,0.5694105,0.0283,8890
spec-7721-57360-0602.fits,0.5696006,0.0571,8891
spec-7703-57333-0192.fits,0.5698347,0.0569,8892
spec-8851-57460-0095.fits,0.5698694,0.0165,8893
spec-7865-56955-0926.fits,0.5701703,0.0221,8894
spec-7577-56944-0871.fits,0.570492,0.0479,8895
spec-7658-57312-0853.fits,0.5710083,0.1363,8896
spec-8738-57402-0938.fits,0.571034,0.0352,8897
spec-7630-57006-0268.fits,0.5712762,0.0484,8898
spec-8282-57041-0126.fits,0.5723211,0.0129,8899
spec-7599-56955-0002.fits,0.5723673,0.0385,8900
spec-7871-56902-0850.fits,0.5724489,0.036,8901
spec-7592-56947-0999.fits,0.5728073,0.0741,8902
spec-7721-57360-0131.fits,0.5733743,0.0559,8903
spec-7915-57309-0770.fits,0.5735468,0.0228,8904
spec-8858-57450-0740.fits,0.5741054,0.029,8905
spec-7572-56944-0798.fits,0.5743624,0.0626,8906
spec-7685-57062-0610.fits,0.574518,0.089,8907
spec-7851-56932-0480.fits,0.5746427,0.0247,8908
spec-7865-56955-0656.fits,0.5747777,0.0248,8909
spec-7586-57186-0524.fits,0.574801,0.0656,8910
spec-7609-56959-0177.fits,0.5748749,0.0537,8911
spec-8295-57401-0449.fits,0.5749896,0.0261,8912
spec-7892-57333-0928.fits,0.5749928,0.0225,8913
spec-7880-57336-0226.fits,0.5753633,0.0225,8914
spec-7841-56960-0496.fits,0.5755573,0.0234,8915
spec-7631-57279-0838.fits,0.576086,0.0472,8916
spec-8731-57416-0313.fits,0.5765642,0.0279,8917
spec-7855-57011-0530.fits,0.5766842,0.0257,8918
spec-7871-56902-0074.fits,0.5767007,0.0393,8919
spec-7824-57282-0792.fits,0.5767372,0.0256,8920
spec-7587-57297-0727.fits,0.576932,0.0589,8921
spec-8830-57447-0261.fits,0.5772039,0.0184,8922
spec-7616-56902-0712.fits,0.5777867,0.0258,8923
spec-8294-57365-0857.fits,0.5780423,0.0216,8924
spec-7663-57328-0108.fits,0.5782199,0.0612,8925
spec-7865-56955-0351.fits,0.5783043,0.0244,8926
spec-7574-56945-0232.fits,0.5783582,0.0458,8927
spec-7687-57007-0300.fits,0.5788556,0.0866,8928
spec-7848-56959-0280.fits,0.5790699,0.0323,8929
spec-7657-57309-0851.fits,0.5794622,0.1122,8930
spec-7677-57363-0228.fits,0.5795729,0.0656,8931
spec-8185-57431-0883.fits,0.579671,0.0071,8932
spec-8057-57190-0624.fits,0.5796737,0.0203,8933
spec-7662-57358-0762.fits,0.5800617,0.0269,8934
spec-7611-56946-0330.fits,0.580151,0.0807,8935
spec-8358-57451-0020.fits,0.5801634,0.014,8936
spec-8196-57346-0833.fits,0.5807397,0.0315,8937
spec-8745-57391-0264.fits,0.5809094,0.023,8938
spec-7902-57362-0546.fits,0.5813958,0.0263,8939
spec-7615-56977-0356.fits,0.5814415,0.0268,8940
spec-8360-57452-0166.fits,0.5818345,0.0107,8941
spec-8207-57431-0704.fits,0.5818443,0.0167,8942
spec-7634-56935-0334.fits,0.5818558,0.04,8943
spec-7609-56959-0082.fits,0.5822714,0.0502,8944
spec-7694-57359-0974.fits,0.5823559,0.0294,8945
spec-7662-57358-0278.fits,0.5824271,0.0258,8946
spec-8367-57429-0041.fits,0.5831982,0.0122,8947
spec-7600-56984-0044.fits,0.5832906,0.1053,8948
spec-7686-57015-0001.fits,0.5833363,0.0618,8949
spec-7848-56959-0703.fits,0.5834103,0.0152,8950
spec-7685-57062-0277.fits,0.5839092,0.0931,8951
spec-8862-57461-0454.fits,0.5841611,0.0119,8952
spec-7676-57329-0019.fits,0.5844141,0.0631,8953
spec-7615-56977-0200.fits,0.584458,0.0288,8954
spec-7694-57359-0958.fits,0.5846033,0.0338,8955
spec-7585-57190-0585.fits,0.584771,0.0415,8956
spec-8302-57389-0356.fits,0.5848889,0.0126,8957
spec-8299-57346-0167.fits,0.5851961,0.0131,8958
spec-8296-57375-0550.fits,0.5855986,0.0222,8959
spec-7819-57280-0366.fits,0.5856768,0.0491,8960
spec-8301-57390-0452.fits,0.5860783,0.0108,8961
spec-7835-56986-0650.fits,0.5865408,0.0211,8962
spec-8753-57373-0093.fits,0.5865543,0.019,8963
spec-8832-57445-0961.fits,0.5869042,0.011,8964
spec-7853-56988-0280.fits,0.5871422,0.0206,8965
spec-7824-57282-0199.fits,0.5878466,0.023,8966
spec-7894-57339-0648.fits,0.5883372,0.0266,8967
spec-7721-57360-0062.fits,0.5886188,0.0518,8968
spec-7853-56988-0628.fits,0.5887499,0.0248,8969
spec-7612-56972-0262.fits,0.5888263,0.0672,8970
spec-7684-57286-0620.fits,0.5889882,0.0647,8971
spec-8299-57346-0142.fits,0.5896401,0.0128,8972
spec-8489-57483-0839.fits,0.5908639,0.0151,8973
spec-7824-57282-0979.fits,0.5913042,0.0269,8974
spec-7643-57302-0624.fits,0.5919559,0.0876,8975
spec-7574-56945-0178.fits,0.5919882,0.044,8976
spec-7655-57336-0282.fits,0.5920344,0.0469,8977
spec-7880-57336-0282.fits,0.5925556,0.0221,8978
spec-7904-57358-0894.fits,0.592691,0.0314,8979
spec-7681-57042-0264.fits,0.5926961,0.0545,8980
spec-7900-57358-0177.fits,0.5927545,0.0242,8981
spec-8283-57064-0313.fits,0.5928536,0.0139,8982
spec-7900-57358-0772.fits,0.5930555,0.0269,8983
spec-7628-56978-0337.fits,0.5931028,0.0603,8984
spec-7637-56933-0268.fits,0.5933967,0.0742,8985
spec-8058-57196-0088.fits,0.5937451,0.0178,8986
spec-7875-56980-0370.fits,0.5941262,0.0273,8987
spec-7682-57415-0808.fits,0.5943628,0.0941,8988
spec-7672-57339-0401.fits,0.5943977,0.0249,8989
spec-8385-57511-0266.fits,0.5945563,0.02,8990
spec-7582-56960-0894.fits,0.5953971,0.0368,8991
spec-7857-57278-0998.fits,0.5955265,0.0267,8992
spec-7684-57286-0496.fits,0.5955281,0.0659,8993
spec-7620-56904-0306.fits,0.5957171,0.0383,8994
spec-8791-57373-0621.fits,0.5957915,0.0214,8995
spec-7819-57280-0642.fits,0.5961412,0.0761,8996
spec-8856-57453-0145.fits,0.5963295,0.0106,8997
spec-7593-56958-0748.fits,0.5965053,0.0897,8998
spec-7871-56902-0492.fits,0.5975831,0.0251,8999
spec-7630-57006-0961.fits,0.5975973,0.0418,9000
spec-7830-57043-0654.fits,0.597755,0.0277,9001
spec-7593-56958-0294.fits,0.5977675,0.0759,9002
spec-8054-57194-0814.fits,0.5979152,0.0102,9003
spec-7898-57363-0298.fits,0.5979292,0.033,9004
spec-7833-57286-0598.fits,0.5979326,0.0261,9005
spec-7600-56984-0114.fits,0.5979661,0.0671,9006
spec-8498-57105-0592.fits,0.5979789,0.0131,9007
spec-7821-57279-0258.fits,0.5982268,0.034,9008
spec-7638-56981-0116.fits,0.5986384,0.0939,9009
spec-7860-57006-0868.fits,0.59877,0.0196,9010
spec-7679-57367-0758.fits,0.5988625,0.0635,9011
spec-7636-56989-0142.fits,0.599304,0.0914,9012
spec-7573-56946-0231.fits,0.599337,0.0729,9013
spec-8856-57453-0654.fits,0.599439,0.0105,9014
spec-7898-57363-0190.fits,0.5997828,0.0311,9015
spec-7898-57363-0480.fits,0.599817,0.0337,9016
spec-7584-56957-0136.fits,0.5998926,0.0523,9017
spec-7634-56935-0333.fits,0.6000268,0.0379,9018
spec-7654-57330-0042.fits,0.6000731,0.0389,9019
spec-7858-57281-0814.fits,0.6003213,0.0211,9020
spec-8742-57364-0798.fits,0.600765,0.0596,9021
spec-7841-56960-0274.fits,0.6009303,0.0248,9022
spec-7634-56935-0594.fits,0.6017942,0.0848,9023
spec-7845-56980-0836.fits,0.6019203,0.0234,9024
spec-8160-57071-0520.fits,0.6022135,0.0112,9025
spec-8491-57488-0922.fits,0.6024764,0.0136,9026
spec-7880-57336-0740.fits,0.6025733,0.0266,9027
spec-8197-57064-0208.fits,0.6025756,0.0234,9028
spec-7906-57333-0244.fits,0.6027818,0.0581,9029
spec-8302-57389-0612.fits,0.602888,0.0179,9030
spec-10000-57346-0894.fits,0.6029778,0.0464,9031
spec-8360-57452-0154.fits,0.6034645,0.0123,9032
spec-8872-57422-0585.fits,0.6036668,0.0175,9033
spec-7634-56935-0352.fits,0.6047993,0.0544,9034
spec-7587-57297-0621.fits,0.6048876,0.0588,9035
spec-7838-56958-0228.fits,0.6057362,0.0219,9036
spec-7906-57333-0477.fits,0.6058678,0.0378,9037
spec-7913-57333-0307.fits,0.6061239,0.037,9038
spec-7838-56958-0774.fits,0.6063514,0.0271,9039
spec-7624-57039-0968.fits,0.6066136,0.0353,9040
spec-7592-56947-0896.fits,0.6067547,0.0427,9041
spec-7670-57328-0307.fits,0.6073395,0.0854,9042
spec-8182-56993-0830.fits,0.607391,0.0086,9043
spec-7705-57332-0008.fits,0.6076761,0.0705,9044
spec-8210-57426-0578.fits,0.6080239,0.0098,9045
spec-8299-57346-0313.fits,0.6080243,0.0136,9046
spec-7825-57030-0418.fits,0.6081616,0.0246,9047
spec-7670-57328-0608.fits,0.6084117,0.1015,9048
spec-7631-57279-0225.fits,0.6091043,0.0419,9049
spec-7885-57336-0274.fits,0.609141,0.017,9050
spec-8851-57460-0999.fits,0.6091914,0.0109,9051
spec-7846-56984-0736.fits,0.6105743,0.0318,9052
spec-7648-57329-0971.fits,0.6106457,0.0543,9053
spec-8790-57363-0649.fits,0.611165,0.0286,9054
spec-7618-56898-0700.fits,0.6112586,0.0439,9055
spec-7666-57339-0527.fits,0.6113163,0.0386,9056
spec-7593-56958-0554.fits,0.6114352,0.0611,9057
spec-8185-57431-0227.fits,0.6115594,0.0087,9058
spec-7625-57011-0574.fits,0.6122808,0.0524,9059
spec-8367-57429-0261.fits,0.6125604,0.0117,9060
spec-8293-57361-0100.fits,0.6126154,0.0401,9061
spec-8302-57389-0717.fits,0.6127011,0.0128,9062
spec-7824-57282-0538.fits,0.6128704,0.0279,9063
spec-7879-57359-0356.fits,0.6128863,0.027,9064
spec-7660-57357-0493.fits,0.6129736,0.0313,9065
spec-7846-56984-0576.fits,0.6140431,0.0335,9066
spec-7841-56960-0663.fits,0.6140578,0.0245,9067
spec-8404-57481-0593.fits,0.6140768,0.0119,9068
spec-7630-57006-0983.fits,0.6144041,0.042,9069
spec-7692-57064-0799.fits,0.6145311,0.0908,9070
spec-7673-57329-0196.fits,0.6146947,0.0364,9071
spec-7828-57039-0601.fits,0.6150349,0.0325,9072
spec-7655-57336-0807.fits,0.6154498,0.0458,9073
spec-7662-57358-0736.fits,0.6155263,0.0276,9074
spec-8729-57399-0798.fits,0.6155882,0.0565,9075
spec-7615-56977-0660.fits,0.6156489,0.0271,9076
spec-7873-57307-0101.fits,0.6160461,0.0288,9077
spec-8286-57062-0778.fits,0.6165059,0.0102,9078
spec-7826-56931-0713.fits,0.6168804,0.0268,9079
spec-8736-57400-0864.fits,0.6169022,0.0456,9080
spec-7865-56955-0256.fits,0.6169209,0.0248,9081
spec-8501-57519-0232.fits,0.6172808,0.0108,9082
spec-7714-57363-0890.fits,0.6177,0.0436,9083
spec-7638-56981-0229.fits,0.61774,0.0893,9084
spec-7893-57286-0526.fits,0.617932,0.0255,9085
spec-7902-57362-0316.fits,0.618392,0.0255,9086
spec-7643-57302-0334.fits,0.6184533,0.0744,9087
spec-7615-56977-0727.fits,0.618584,0.0236,9088
spec-7607-56902-0126.fits,0.619086,0.0338,9089
spec-7721-57360-0242.fits,0.619133,0.0536,9090
spec-8383-57518-0350.fits,0.619175,0.0168,9091
spec-7842-56899-0506.fits,0.6192904,0.0203,9092
spec-7626-56934-0639.fits,0.6198278,0.0705,9093
spec-7679-57367-0234.fits,0.6200191,0.0622,9094
spec-7632-56987-0747.fits,0.6202778,0.0745,9095
spec-7615-56977-0694.fits,0.6206898,0.0265,9096
spec-8836-57424-0454.fits,0.6207667,0.0158,9097
spec-8736-57400-0800.fits,0.6207755,0.034,9098
spec-7672-57339-0709.fits,0.6210406,0.0335,9099
spec-7677-57363-0383.fits,0.6213239,0.0516,9100
spec-8285-57048-0652.fits,0.6213255,0.0126,9101
spec-7616-56902-0736.fits,0.6217534,0.0299,9102
spec-7607-56902-0941.fits,0.621908,0.092,9103
spec-8741-57390-0009.fits,0.6228867,0.0185,9104
spec-8410-57481-0749.fits,0.6229793,0.0122,9105
spec-7585-57190-0184.fits,0.6230165,0.04,9106
spec-7581-57195-0797.fits,0.6234325,0.0403,9107
spec-8742-57364-0392.fits,0.6240882,0.0589,9108
spec-7572-56944-0411.fits,0.6244649,0.0728,9109
spec-7906-57333-0646.fits,0.6245365,0.0324,9110
spec-8225-57375-0906.fits,0.62483,0.014,9111
spec-7675-57327-0235.fits,0.6248361,0.0398,9112
spec-8825-57451-0684.fits,0.6249917,0.0112,9113
spec-7616-56902-0686.fits,0.6250758,0.0265,9114
spec-7655-57336-0148.fits,0.6251541,0.0609,9115
spec-8172-57423-0101.fits,0.6252947,0.0076,9116
spec-8843-57423-0974.fits,0.625459,0.0158,9117
spec-7687-57007-0442.fits,0.625671,0.0612,9118
spec-8390-57485-0676.fits,0.6259329,0.0108,9119
spec-7634-56935-0915.fits,0.6259911,0.0874,9120
spec-7833-57286-0686.fits,0.6261657,0.0263,9121
spec-7705-57332-0327.fits,0.6262916,0.1952,9122
spec-8860-57458-0768.fits,0.626314,0.0339,9123
spec-7715-57364-0027.fits,0.6265801,0.0542,9124
spec-7665-57328-0305.fits,0.6266475,0.0807,9125
spec-8068-57185-0491.fits,0.6268169,0.0192,9126
spec-7592-56947-0099.fits,0.6268223,0.0603,9127
spec-8862-57461-0894.fits,0.6268877,0.012,9128
